ano,uf,municipio,pib_pc
2020,SP,diadema," 35.282,92 "
2020,SP,dirce reis," 36.386,62 "
2020,SP,divinolândia," 30.563,69 "
2020,SP,dobrada," 14.594,14 "
2020,SP,dois córregos," 27.424,54 "
2020,SP,dolcinópolis," 24.502,48 "
2020,SP,dourado," 73.574,60 "
2020,SP,dracena," 29.088,43 "
2020,SP,duartina," 20.692,61 "
2020,SP,dumont," 28.199,03 "
2020,SP,echaporã," 22.345,00 "
2020,SP,eldorado," 20.805,58 "
2020,SP,elias fausto," 47.965,11 "
2020,SP,elisiário," 18.357,79 "
2020,SP,embaúba," 24.486,07 "
2020,SP,embu das artes," 50.027,71 "
2020,SP,embu-guaçu," 17.616,60 "
2020,SP,emilianópolis," 21.852,35 "
2020,SP,engenheiro coelho," 26.067,78 "
2020,SP,espírito santo do pinhal," 37.356,00 "
2020,SP,espírito santo do turvo," 19.527,71 "
2020,SP,estrela d'oeste," 77.794,80 "
2020,SP,estrela do norte," 25.105,27 "
2020,SP,euclides da cunha paulista," 14.175,67 "
2020,SP,fartura," 26.656,84 "
2020,SP,fernandópolis," 33.254,37 "
2020,SP,fernando prestes," 38.799,84 "
2020,SP,fernão," 46.859,88 "
2020,SP,ferraz de vasconcelos," 20.118,65 "
2020,SP,flora rica," 27.687,99 "
2020,SP,floreal," 23.947,90 "
2020,SP,flórida paulista," 16.702,90 "
2020,SP,florínea," 60.749,72 "
2020,SP,franca," 27.839,58 "
2020,SP,francisco morato," 9.696,12 "
2020,SP,franco da rocha," 22.731,21 "
2020,SP,gabriel monteiro," 27.638,61 "
2020,SP,gália," 28.752,97 "
2020,SP,garça," 29.822,73 "
2020,SP,gastão vidigal," 17.670,19 "
2020,SP,gavião peixoto," 333.943,43 "
2020,SP,general salgado," 22.157,58 "
2020,SP,getulina," 18.894,77 "
2020,SP,glicério," 23.987,04 "
2020,SP,guaiçara," 18.028,89 "
2020,SP,guaimbê," 40.828,58 "
2020,SP,guaíra," 62.456,35 "
2020,SP,guapiaçu," 32.976,98 "
2020,SP,guapiara," 29.948,85 "
2020,SP,guará," 26.900,02 "
2020,SP,guaraçaí," 38.777,11 "
2020,SP,guaraci," 35.144,03 "
2020,SP,guarani d'oeste," 20.176,03 "
2020,SP,guarantã," 28.042,55 "
2020,SP,guararapes," 33.242,95 "
2020,SP,guararema," 53.918,66 "
2020,SP,guaratinguetá," 55.935,11 "
2020,SP,guareí," 14.212,56 "
2020,SP,guariba," 24.905,76 "
2020,SP,guarujá," 28.707,73 "
2020,SP,guarulhos," 47.301,43 "
2020,SP,guatapará," 32.686,33 "
2020,SP,guzolândia," 16.246,53 "
2020,SP,herculândia," 34.982,47 "
2020,SP,holambra," 83.921,94 "
2020,SP,hortolândia," 66.378,26 "
2020,SP,iacanga," 49.299,56 "
2020,SP,iacri," 40.114,67 "
2020,SP,iaras," 17.007,12 "
2020,SP,ibaté," 30.521,97 "
2020,SP,ibirá," 21.454,35 "
2020,SP,ibirarema," 27.372,90 "
2020,SP,ibitinga," 28.773,76 "
2020,SP,ibiúna," 27.939,72 "
2020,SP,icém," 22.071,11 "
2020,SP,iepê," 44.861,72 "
2020,SP,igaraçu do tietê," 14.169,57 "
2020,SP,igarapava," 44.240,73 "
2020,SP,igaratá," 23.415,10 "
2020,SP,iguape," 34.863,60 "
2020,SP,ilhabela," 302.099,40 "
2020,SP,ilha comprida," 67.679,22 "
2020,SP,ilha solteira," 25.325,51 "
2020,SP,indaiatuba," 71.595,73 "
2020,SP,indiana," 17.224,31 "
2020,SP,indiaporã," 26.950,23 "
2020,SP,inúbia paulista," 31.287,70 "
2020,SP,ipaussu," 29.770,07 "
2020,SP,iperó," 20.977,05 "
2020,SP,ipeúna," 118.999,48 "
2020,SP,ipiguá," 20.665,72 "
2020,SP,iporanga," 15.119,69 "
2020,SP,ipuã," 26.813,11 "
2020,SP,iracemápolis," 83.999,44 "
2020,SP,irapuã," 21.626,11 "
2020,SP,irapuru," 12.535,32 "
2020,SP,itaberá," 45.179,08 "
2020,SP,itaí," 33.063,44 "
2020,SP,itajobi," 59.838,38 "
2020,SP,itaju," 24.815,91 "
2020,SP,itanhaém," 21.298,04 "
2020,SP,itaoca," 14.568,16 "
2020,SP,itapecerica da serra," 24.379,82 "
2020,SP,itapetininga," 32.215,54 "
2020,SP,itapeva," 43.368,65 "
2020,SP,itapevi," 52.224,97 "
2020,SP,itapira," 54.933,39 "
2020,SP,itapirapuã paulista," 11.409,82 "
2020,SP,itápolis," 36.113,24 "
2020,SP,itaporanga," 25.469,57 "
2020,SP,itapuí," 61.603,00 "
2020,SP,itapura," 21.642,09 "
2020,SP,itaquaquecetuba," 20.457,81 "
2020,SP,itararé," 21.802,77 "
2020,SP,itariri," 20.305,21 "
2020,SP,itatiba," 58.423,11 "
2020,SP,itatinga," 20.444,54 "
2020,SP,itirapina," 38.398,32 "
2020,SP,itirapuã," 20.254,09 "
2020,SP,itobi," 20.103,74 "
2020,SP,itu," 52.456,00 "
2020,SP,itupeva," 135.298,79 "
2020,SP,ituverava," 43.026,10 "
2020,SP,jaborandi," 22.076,42 "
2020,SP,jaboticabal," 40.825,26 "
2020,SP,jacareí," 59.957,57 "
2020,SP,jaci," 77.724,70 "
2020,SP,jacupiranga," 29.046,48 "
2020,SP,jaguariúna," 195.909,31 "
2020,SP,jales," 36.054,72 "
2020,SP,jambeiro," 40.166,87 "
2020,SP,jandira," 36.380,52 "
2020,SP,jardinópolis," 30.779,90 "
2020,SP,jarinu," 85.036,05 "
2020,SP,jaú," 33.256,44 "
2020,SP,jeriquara," 41.740,45 "
2020,SP,joanópolis," 17.392,59 "
2020,SP,joão ramalho," 28.941,30 "
2020,SP,josé bonifácio," 35.877,16 "
2020,SP,júlio mesquita," 11.705,03 "
2020,SP,jumirim," 50.416,48 "
2020,SP,jundiaí," 121.121,33 "
2020,SP,junqueirópolis," 35.548,80 "
2020,SP,juquiá," 19.297,57 "
2020,SP,juquitiba," 17.294,82 "
2020,SP,lagoinha," 14.199,91 "
2020,SP,laranjal paulista," 43.562,10 "
2020,SP,lavínia," 14.831,08 "
2020,SP,lavrinhas," 16.506,35 "
2020,SP,leme," 36.105,16 "
2020,SP,lençóis paulista," 61.713,72 "
2020,SP,limeira," 44.418,06 "
2020,SP,lindóia," 27.301,58 "
2020,SP,lins," 80.130,32 "
2020,SP,lorena," 34.835,94 "
2020,SP,lourdes," 20.097,45 "
2020,SP,louveira," 357.104,23 "
2020,SP,lucélia," 23.606,88 "
2020,SP,lucianópolis," 31.267,95 "
2020,SP,luís antônio," 94.852,81 "
2020,SP,luiziânia," 14.290,26 "
2020,SP,lupércio," 20.166,24 "
2020,SP,lutécia," 35.919,02 "
2020,SP,macatuba," 44.045,87 "
2020,SP,macaubal," 22.907,81 "
2020,SP,macedônia," 23.582,50 "
2020,SP,magda," 32.141,72 "
2020,SP,mairinque," 45.197,77 "
2020,SP,mairiporã," 18.943,90 "
2020,SP,manduri," 26.249,28 "
2020,SP,marabá paulista," 20.541,18 "
2020,SP,maracaí," 35.435,81 "
2020,SP,marapoama," 96.543,80 "
2020,SP,mariápolis," 16.040,83 "
2020,SP,marília," 36.163,08 "
2020,SP,marinópolis," 18.907,55 "
2020,SP,martinópolis," 25.320,40 "
2020,SP,matão," 52.800,22 "
2020,SP,mauá," 35.864,96 "
2020,SP,mendonça," 53.713,75 "
2020,SP,meridiano," 106.286,14 "
2020,SP,mesópolis," 39.032,04 "
2020,SP,miguelópolis," 46.864,38 "
2020,SP,mineiros do tietê," 16.077,77 "
2020,SP,miracatu," 21.518,00 "
2020,SP,mira estrela," 23.035,01 "
2020,SP,mirandópolis," 23.204,83 "
2020,SP,mirante do paranapanema," 29.970,28 "
2020,SP,mirassol," 37.468,68 "
2020,SP,mirassolândia," 33.041,81 "
2020,SP,mococa," 37.854,47 "
2020,SP,mogi das cruzes," 37.632,19 "
2020,SP,mogi guaçu," 40.306,54 "
2020,SP,mogi mirim," 53.862,97 "
2020,SP,mombuca," 28.697,26 "
2020,SP,monções," 28.576,97 "
2020,SP,mongaguá," 21.139,41 "
2020,SP,monte alegre do sul," 27.171,17 "
2020,SP,monte alto," 42.768,66 "
2020,SP,monte aprazível," 28.628,40 "
2020,SP,monte azul paulista," 30.524,56 "
2020,SP,monte castelo," 28.538,00 "
2020,SP,monteiro lobato," 15.520,44 "
2020,SP,monte mor," 60.631,74 "
2020,SP,morro agudo," 39.948,70 "
2020,SP,morungaba," 40.010,09 "
2020,SP,motuca," 23.109,30 "
2020,SP,murutinga do sul," 18.923,62 "
2020,SP,nantes," 39.735,98 "
2020,SP,narandiba," 53.533,41 "
2020,SP,natividade da serra," 12.955,03 "
2020,SP,nazaré paulista," 22.161,94 "
2020,SP,neves paulista," 27.337,56 "
2020,SP,nhandeara," 30.672,95 "
2020,SP,nipoã," 17.541,46 "
2020,SP,nova aliança," 32.914,63 "
2020,SP,nova campina," 13.935,37 "
2020,SP,nova canaã paulista," 24.780,14 "
2020,SP,nova castilho," 43.126,88 "
2020,SP,nova europa," 30.597,78 "
2020,SP,nova granada," 22.244,24 "
2020,SP,nova guataporanga," 15.644,97 "
2020,SP,nova independência," 45.711,00 "
2020,SP,novais," 12.628,79 "
2020,SP,nova luzitânia," 13.099,81 "
2020,SP,nova odessa," 59.835,06 "
2020,SP,novo horizonte," 33.667,81 "
2020,SP,nuporanga," 96.727,85 "
2020,SP,ocauçu," 41.703,96 "
2020,SP,óleo," 52.080,97 "
2020,SP,olímpia," 38.556,17 "
2020,SP,onda verde," 42.910,33 "
2020,SP,oriente," 17.248,51 "
2020,SP,orindiúva," 71.673,06 "
2020,SP,orlândia," 49.149,65 "
2020,SP,osasco," 109.025,60 "
2020,SP,oscar bressane," 40.201,94 "
2020,SP,osvaldo cruz," 30.084,86 "
2020,SP,ourinhos," 30.644,05 "
2020,SP,ouroeste," 56.559,54 "
2020,SP,ouro verde," 14.774,60 "
2020,SP,pacaembu," 14.451,79 "
2020,SP,palestina," 32.720,96 "
2020,SP,palmares paulista," 9.736,03 "
2020,SP,palmeira d'oeste," 22.351,67 "
2020,SP,palmital," 37.083,62 "
2020,SP,panorama," 18.823,28 "
2020,SP,paraguaçu paulista," 35.826,34 "
2020,SP,paraibuna," 17.820,53 "
2020,SP,paraíso," 41.028,26 "
2020,SP,paranapanema," 43.854,47 "
2020,SP,paranapuã," 35.790,56 "
2020,SP,parapuã," 58.484,77 "
2020,SP,pardinho," 49.551,58 "
2020,SP,pariquera-açu," 27.070,89 "
2020,SP,parisi," 24.580,93 "
2020,SP,patrocínio paulista," 77.726,47 "
2020,SP,paulicéia," 26.438,10 "
2020,SP,paulínia," 344.390,47 "
2020,SP,paulistânia," 23.531,20 "
2020,SP,paulo de faria," 34.305,14 "
2020,SP,pederneiras," 49.543,21 "
2020,SP,pedra bela," 17.589,55 "
2020,SP,pedranópolis," 29.421,47 "
2020,SP,pedregulho," 79.768,40 "
2020,SP,pedreira," 28.449,80 "
2020,SP,pedrinhas paulista," 51.571,92 "
2020,SP,pedro de toledo," 14.566,04 "
2020,SP,penápolis," 26.791,67 "
2020,SP,pereira barreto," 35.465,18 "
2020,SP,pereiras," 32.546,19 "
2020,SP,peruíbe," 23.748,49 "
2020,SP,piacatu," 17.472,66 "
2020,SP,piedade," 27.373,56 "
2020,SP,pilar do sul," 29.193,44 "
2020,SP,pindamonhangaba," 53.100,44 "
2020,SP,pindorama," 24.522,61 "
2020,SP,pinhalzinho," 18.411,42 "
2020,SP,piquerobi," 16.684,85 "
2020,SP,piquete," 14.751,03 "
2020,SP,piracaia," 21.467,55 "
2020,SP,piracicaba," 66.722,37 "
2020,SP,piraju," 28.339,07 "
2020,SP,pirajuí," 19.177,77 "
2020,SP,pirangi," 33.609,26 "
2020,SP,pirapora do bom jesus," 27.289,38 "
2020,SP,pirapozinho," 34.855,11 "
2020,SP,pirassununga," 40.574,94 "
2020,SP,piratininga," 18.560,91 "
2020,SP,pitangueiras," 31.905,74 "
2020,SP,planalto," 34.039,30 "
2020,SP,platina," 35.648,22 "
2020,SP,poá," 27.988,40 "
2020,SP,poloni," 23.514,95 "
2020,SP,pompéia," 67.957,72 "
2020,SP,pongaí," 24.953,38 "
2020,SP,pontal," 25.641,45 "
2020,SP,pontalinda," 18.316,11 "
2020,SP,pontes gestal," 39.650,92 "
2020,SP,populina," 26.386,62 "
2020,SP,porangaba," 20.004,98 "
2020,SP,porto feliz," 58.738,35 "
2020,SP,porto ferreira," 40.437,61 "
2020,SP,potim," 10.395,45 "
2020,SP,potirendaba," 33.595,64 "
2020,SP,pracinha," 8.517,42 "
2020,SP,pradópolis," 48.858,20 "
2020,SP,praia grande," 24.522,77 "
2020,SP,pratânia," 21.800,46 "
2020,SP,presidente alves," 17.819,12 "
2020,SP,presidente bernardes," 28.001,53 "
2020,SP,presidente epitácio," 21.529,73 "
2020,SP,presidente prudente," 36.926,23 "
2020,SP,presidente venceslau," 19.800,54 "
2020,SP,promissão," 50.155,74 "
2020,SP,quadra," 32.569,21 "
2020,SP,quatá," 52.388,45 "
2020,SP,queiroz," 251.248,25 "
2020,SP,queluz," 25.405,90 "
2020,SP,quintana," 32.808,10 "
2020,SP,rafard," 42.152,02 "
2020,SP,rancharia," 44.488,36 "
2020,SP,redenção da serra," 16.260,01 "
2020,SP,regente feijó," 41.693,55 "
2020,SP,reginópolis," 17.986,08 "
2020,SP,registro," 38.784,03 "
2020,SP,restinga," 25.122,82 "
2020,SP,ribeira," 16.268,78 "
2020,SP,ribeirão bonito," 25.989,86 "
2020,SP,ribeirão branco," 31.592,42 "
2020,SP,ribeirão corrente," 36.876,67 "
2020,SP,ribeirão do sul," 44.291,74 "
2020,SP,ribeirão dos índios," 19.023,38 "
2020,SP,ribeirão grande," 28.500,12 "
2020,SP,ribeirão pires," 26.911,94 "
2020,SP,ribeirão preto," 49.476,86 "
2020,SP,riversul," 15.647,08 "
2020,SP,rifaina," 47.707,81 "
2020,SP,rincão," 19.419,63 "
2020,SP,rinópolis," 30.432,07 "
2020,SP,rio claro," 54.960,37 "
2020,SP,rio das pedras," 40.991,88 "
2020,SP,rio grande da serra," 16.478,41 "
2020,SP,riolândia," 19.390,50 "
2020,SP,rosana," 139.866,39 "
2020,SP,roseira," 31.343,26 "
2020,SP,rubiácea," 25.797,93 "
2020,SP,rubinéia," 27.886,15 "
2020,SP,sabino," 24.101,52 "
2020,SP,sagres," 19.126,62 "
2020,SP,sales," 24.305,17 "
2020,SP,sales oliveira," 34.355,62 "
2020,SP,salesópolis," 14.161,31 "
2020,SP,salmourão," 15.588,91 "
2020,SP,saltinho," 34.833,08 "
2020,SP,salto," 65.188,56 "
2020,SP,salto de pirapora," 45.907,40 "
2020,SP,salto grande," 28.643,94 "
2020,SP,sandovalina," 100.309,54 "
2020,SP,santa adélia," 22.906,00 "
2020,SP,santa albertina," 35.341,71 "
2020,SP,santa bárbara d'oeste," 33.335,49 "
2020,SP,santa branca," 19.156,30 "
2020,SP,santa clara d'oeste," 35.018,03 "
2020,SP,santa cruz da conceição," 31.703,34 "
2020,SP,santa cruz da esperança," 29.654,98 "
2020,SP,santa cruz das palmeiras," 16.700,79 "
2020,SP,santa cruz do rio pardo," 50.673,64 "
2020,SP,santa ernestina," 19.013,15 "
2020,SP,santa fé do sul," 38.953,74 "
2020,SP,santa gertrudes," 98.302,42 "
2020,SP,santa isabel," 27.755,97 "
2020,SP,santa lúcia," 14.199,98 "
2020,SP,santa maria da serra," 22.019,43 "
2020,SP,santa mercedes," 21.064,07 "
2020,SP,santana da ponte pensa," 28.238,12 "
2020,SP,santana de parnaíba," 69.580,95 "
2020,SP,santa rita d'oeste," 26.935,39 "
2020,SP,santa rita do passa quatro," 27.501,67 "
2020,SP,santa rosa de viterbo," 28.491,25 "
2020,SP,santa salete," 25.484,81 "
2020,SP,santo anastácio," 24.002,08 "
2020,SP,santo andré," 40.812,01 "
2020,SP,santo antônio da alegria," 26.755,01 "
2020,SP,santo antônio de posse," 67.655,55 "
2020,SP,santo antônio do aracanguá," 29.881,54 "
2020,SP,santo antônio do jardim," 32.967,09 "
2020,SP,santo antônio do pinhal," 19.014,90 "
2020,SP,santo expedito," 14.345,24 "
2020,SP,santópolis do aguapeí," 14.977,59 "
2020,SP,santos," 50.901,03 "
2020,SP,são bento do sapucaí," 21.921,97 "
2020,SP,são bernardo do campo," 57.566,99 "
2020,SP,são caetano do sul," 86.200,01 "
2020,SP,são carlos," 47.701,04 "
2020,SP,são francisco," 16.960,21 "
2020,SP,são joão da boa vista," 37.525,37 "
2020,SP,são joão das duas pontes," 19.248,26 "
2020,SP,são joão de iracema," 22.015,34 "
2020,SP,são joão do pau d'alho," 26.353,84 "
2020,SP,são joaquim da barra," 36.015,43 "
2020,SP,são josé da bela vista," 20.514,40 "
2020,SP,são josé do barreiro," 14.539,84 "
2020,SP,são josé do rio pardo," 39.312,39 "
2020,SP,são josé do rio preto," 40.204,08 "
2020,SP,são josé dos campos," 53.646,74 "
2020,SP,são lourenço da serra," 16.622,93 "
2020,SP,são luiz do paraitinga," 17.791,25 "
2020,SP,são manuel," 31.287,58 "
2020,SP,são miguel arcanjo," 28.157,14 "
2020,SP,são paulo," 60.750,09 "
2020,SP,são pedro," 22.720,61 "
2020,SP,são pedro do turvo," 30.543,88 "
2020,SP,são roque," 33.763,03 "
2020,SP,são sebastião," 37.830,81 "
2020,SP,são sebastião da grama," 27.140,86 "
2020,SP,são simão," 30.736,27 "
2020,SP,são vicente," 15.551,50 "
2020,SP,sarapuí," 17.999,89 "
2020,SP,sarutaiá," 23.613,43 "
2020,SP,sebastianópolis do sul," 122.735,22 "
2020,SP,serra azul," 12.611,85 "
2020,SP,serrana," 25.930,77 "
2020,SP,serra negra," 25.165,64 "
2020,SP,sertãozinho," 52.255,66 "
2020,SP,sete barras," 27.506,04 "
2020,SP,severínia," 14.326,81 "
2020,SP,silveiras," 14.132,69 "
2020,SP,socorro," 23.257,18 "
2020,SP,sorocaba," 53.427,50 "
2020,SP,sud mennucci," 29.262,58 "
2020,SP,sumaré," 48.044,99 "
2020,SP,suzano," 42.170,50 "
2020,SP,suzanápolis," 73.946,17 "
2020,SP,tabapuã," 20.866,40 "
2020,SP,tabatinga," 17.802,02 "
2020,SP,taboão da serra," 30.692,40 "
2020,SP,taciba," 30.157,56 "
2020,SP,taguaí," 19.482,20 "
2020,SP,taiaçu," 15.867,28 "
2020,SP,taiúva," 20.882,86 "
2020,SP,tambaú," 25.799,75 "
2020,SP,tanabi," 46.578,74 "
2020,SP,tapiraí," 23.609,60 "
2020,SP,tapiratiba," 20.046,34 "
2020,SP,taquaral," 15.816,40 "
2020,SP,taquaritinga," 30.074,32 "
2020,SP,taquarituba," 37.856,10 "
2020,SP,taquarivaí," 56.672,12 "
2020,SP,tarabai," 18.970,86 "
2020,SP,tarumã," 56.201,36 "
2020,SP,tatuí," 35.806,34 "
2020,SP,taubaté," 46.886,82 "
2020,SP,tejupá," 27.077,88 "
2020,SP,teodoro sampaio," 24.968,58 "
2020,SP,terra roxa," 17.000,27 "
2020,SP,tietê," 46.351,49 "
2020,SP,timburi," 21.927,44 "
2020,SP,torre de pedra," 14.009,53 "
2020,SP,torrinha," 23.403,04 "
2020,SP,trabiju," 23.950,98 "
2020,SP,tremembé," 17.013,04 "
2020,SP,três fronteiras," 18.941,39 "
2020,SP,tuiuti," 26.755,88 "
2020,SP,tupã," 31.059,21 "
2020,SP,tupi paulista," 20.095,60 "
2020,SP,turiúba," 27.207,01 "
2020,SP,turmalina," 39.790,65 "
2020,SP,ubarana," 62.839,13 "
2020,SP,ubatuba," 26.111,17 "
2020,SP,ubirajara," 24.193,01 "
2020,SP,uchoa," 34.608,34 "
2020,SP,união paulista," 27.198,47 "
2020,SP,urânia," 27.057,23 "
2020,SP,uru," 38.900,94 "
2020,SP,urupês," 33.323,19 "
2020,SP,valentim gentil," 29.357,35 "
2020,SP,valinhos," 52.314,12 "
2020,SP,valparaíso," 43.140,43 "
2020,SP,vargem," 13.564,30 "
2020,SP,vargem grande do sul," 26.291,66 "
2020,SP,vargem grande paulista," 44.174,64 "
2020,SP,várzea paulista," 25.507,18 "
2020,SP,vera cruz," 18.553,52 "
2020,SP,vinhedo," 130.500,02 "
2020,SP,viradouro," 19.558,31 "
2020,SP,vista alegre do alto," 44.966,33 "
2020,SP,vitória brasil," 23.045,31 "
2020,SP,votorantim," 27.713,57 "
2020,SP,votuporanga," 35.390,26 "
2020,SP,zacarias," 41.074,60 "
2020,SP,chavantes," 19.174,98 "
2020,SP,estiva gerbi," 30.424,88 "
2020,PR,abatiá," 32.365,02 "
2020,PR,adrianópolis," 48.809,91 "
2020,PR,agudos do sul," 21.880,29 "
2020,PR,almirante tamandaré," 14.102,03 "
2020,PR,altamira do paraná," 49.808,79 "
2020,PR,altônia," 18.892,65 "
2020,PR,alto paraná," 21.075,07 "
2020,PR,alto piquiri," 35.792,24 "
2020,PR,alvorada do sul," 31.448,37 "
2020,PR,amaporã," 19.169,32 "
2020,PR,ampére," 33.663,05 "
2020,PR,anahy," 43.281,18 "
2020,PR,andirá," 39.411,87 "
2020,PR,ângulo," 47.666,31 "
2020,PR,antonina," 30.251,42 "
2020,PR,antônio olinto," 28.833,44 "
2020,PR,apucarana," 24.507,46 "
2020,PR,arapongas," 35.763,17 "
2020,PR,arapoti," 45.222,72 "
2020,PR,arapuã," 42.448,85 "
2020,PR,araruna," 38.106,60 "
2020,PR,araucária," 134.901,01 "
2020,PR,ariranha do ivaí," 60.657,48 "
2020,PR,assaí," 33.138,39 "
2020,PR,assis chateaubriand," 41.822,91 "
2020,PR,astorga," 33.123,48 "
2020,PR,atalaia," 47.593,53 "
2020,PR,balsa nova," 54.374,33 "
2020,PR,bandeirantes," 32.178,42 "
2020,PR,barbosa ferraz," 24.656,06 "
2020,PR,barracão," 26.002,93 "
2020,PR,barra do jacaré," 44.296,46 "
2020,PR,bela vista da caroba," 27.178,16 "
2020,PR,bela vista do paraíso," 34.254,32 "
2020,PR,bituruna," 27.047,59 "
2020,PR,boa esperança," 68.257,95 "
2020,PR,boa esperança do iguaçu," 47.668,10 "
2020,PR,boa ventura de são roque," 47.237,13 "
2020,PR,boa vista da aparecida," 23.951,05 "
2020,PR,bocaiúva do sul," 17.752,38 "
2020,PR,bom jesus do sul," 26.171,87 "
2020,PR,bom sucesso," 20.863,76 "
2020,PR,bom sucesso do sul," 80.669,52 "
2020,PR,borrazópolis," 35.872,73 "
2020,PR,braganey," 45.488,11 "
2020,PR,brasilândia do sul," 84.215,69 "
2020,PR,cafeara," 26.072,93 "
2020,PR,cafelândia," 113.468,44 "
2020,PR,cafezal do sul," 32.588,40 "
2020,PR,califórnia," 25.365,67 "
2020,PR,cambará," 31.395,74 "
2020,PR,cambé," 43.317,49 "
2020,PR,cambira," 31.027,22 "
2020,PR,campina da lagoa," 39.228,76 "
2020,PR,campina do simão," 33.865,26 "
2020,PR,campina grande do sul," 39.962,74 "
2020,PR,campo bonito," 63.941,17 "
2020,PR,campo do tenente," 25.714,04 "
2020,PR,campo largo," 35.257,96 "
2020,PR,campo magro," 16.886,79 "
2020,PR,campo mourão," 48.044,40 "
2020,PR,cândido de abreu," 26.109,08 "
2020,PR,candói," 45.172,98 "
2020,PR,cantagalo," 22.938,84 "
2020,PR,capanema," 41.763,44 "
2020,PR,capitão leônidas marques," 88.037,48 "
2020,PR,carambeí," 61.284,85 "
2020,PR,carlópolis," 27.951,87 "
2020,PR,cascavel," 42.593,14 "
2020,PR,castro," 45.840,39 "
2020,PR,catanduvas," 34.208,67 "
2020,PR,centenário do sul," 25.652,14 "
2020,PR,cerro azul," 19.689,69 "
2020,PR,céu azul," 68.194,17 "
2020,PR,chopinzinho," 44.203,04 "
2020,PR,cianorte," 32.063,31 "
2020,PR,cidade gaúcha," 32.914,70 "
2020,PR,clevelândia," 36.271,28 "
2020,PR,colombo," 20.107,90 "
2020,PR,colorado," 29.678,38 "
2020,PR,congonhinhas," 29.826,16 "
2020,PR,conselheiro mairinck," 30.444,44 "
2020,PR,contenda," 23.892,21 "
2020,PR,corbélia," 60.245,12 "
2020,PR,cornélio procópio," 36.570,29 "
2020,PR,coronel domingos soares," 30.537,60 "
2020,PR,coronel vivida," 35.432,15 "
2020,PR,corumbataí do sul," 26.232,36 "
2020,PR,cruzeiro do iguaçu," 36.519,20 "
2020,PR,cruzeiro do oeste," 39.724,57 "
2020,PR,cruzeiro do sul," 44.322,60 "
2020,PR,cruz machado," 23.545,33 "
2020,PR,cruzmaltina," 54.952,45 "
2020,PR,curitiba," 45.318,46 "
2020,PR,curiúva," 15.267,41 "
2020,PR,diamante do norte," 79.100,78 "
2020,PR,diamante do sul," 20.314,28 "
2020,PR,diamante d'oeste," 21.447,36 "
2020,PR,dois vizinhos," 43.778,73 "
2020,PR,douradina," 76.341,42 "
2020,PR,doutor camargo," 36.574,86 "
2020,PR,enéas marques," 41.229,64 "
2020,PR,engenheiro beltrão," 39.593,87 "
2020,PR,esperança nova," 37.133,47 "
2020,PR,entre rios do oeste," 63.704,75 "
2020,PR,espigão alto do iguaçu," 39.563,70 "
2020,PR,farol," 71.406,53 "
2020,PR,faxinal," 27.236,23 "
2020,PR,fazenda rio grande," 27.169,68 "
2020,PR,fênix," 44.656,87 "
2020,PR,fernandes pinheiro," 40.231,31 "
2020,PR,figueira," 17.983,88 "
2020,PR,floraí," 47.746,80 "
2020,PR,flor da serra do sul," 33.103,93 "
2020,PR,floresta," 38.210,16 "
2020,PR,florestópolis," 44.903,06 "
2020,PR,flórida," 27.980,76 "
2020,PR,formosa do oeste," 48.513,23 "
2020,PR,foz do iguaçu," 69.247,40 "
2020,PR,francisco alves," 40.282,73 "
2020,PR,francisco beltrão," 34.627,69 "
2020,PR,foz do jordão," 37.608,99 "
2020,PR,general carneiro," 26.159,81 "
2020,PR,godoy moreira," 22.371,93 "
2020,PR,goioerê," 35.384,85 "
2020,PR,goioxim," 40.059,32 "
2020,PR,grandes rios," 25.055,73 "
2020,PR,guaíra," 33.844,64 "
2020,PR,guairaçá," 37.387,53 "
2020,PR,guamiranga," 30.458,93 "
2020,PR,guapirama," 36.687,94 "
2020,PR,guaporema," 32.265,29 "
2020,PR,guaraci," 26.783,92 "
2020,PR,guaraniaçu," 38.578,10 "
2020,PR,guarapuava," 41.146,84 "
2020,PR,guaraqueçaba," 14.947,17 "
2020,PR,guaratuba," 23.546,70 "
